id,linea_origen,estacion_origen,linea_destino,estacion_destino,ruta_lineas,estaciones_transbordo,num_transbordos,num_tramos_estacion,tiempo_en_tren_min,tiempo_caminata_transbordo_min,tiempo_espera_transbordo_min,espera_inicial_min,tiempo_total_estimado_min,ruta_estaciones,tipo_estimacion
92,1,Observatorio,6,Norte 45,1 > 7 > 6,Tacubaya > El Rosario,2,14,45.63,6.0,6.0,3.0,60.63,Observatorio > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba > Refinería > Camarones > Aquiles Serdán > El Rosario > Tezozómoc > UAM Azcapotzalco > Ferrería/Arena Ciudad de México > Norte 45,Estimación modelada
93,1,Observatorio,6,Vallejo,1 > 3 > 5 > 6,Balderas > La Raza > Instituto del Petróleo,3,15,39.61,9.0,9.0,3.0,60.61,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Autobuses del Norte > Instituto del Petróleo > Vallejo,Estimación modelada
94,1,Observatorio,6,Instituto del Petróleo,1 > 3 > 5 > 6,Balderas > La Raza > Instituto del Petróleo,3,14,36.41,9.0,9.0,3.0,57.41,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Autobuses del Norte > Instituto del Petróleo,Estimación modelada
95,1,Observatorio,6,Lindavista,1 > 3 > 6,Balderas > Deportivo 18 de Marzo,2,15,39.38,6.0,6.0,3.0,54.38,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Potrero > Deportivo 18 de Marzo > Lindavista,Estimación modelada
96,1,Observatorio,6,Deportivo 18 de Marzo,1 > 3 > 6,Balderas > Deportivo 18 de Marzo,2,14,36.18,6.0,6.0,3.0,51.18,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Potrero > Deportivo 18 de Marzo,Estimación modelada
97,1,Observatorio,6,La Villa/Basílica,1 > 3 > 6,Balderas > Deportivo 18 de Marzo,2,15,39.38,6.0,6.0,3.0,54.38,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Potrero > Deportivo 18 de Marzo > La Villa/Basílica,Estimación modelada
98,1,Observatorio,6,Martín Carrera,1 > 3 > 6,Balderas > Deportivo 18 de Marzo,2,16,42.58,6.0,6.0,3.0,57.58,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Potrero > Deportivo 18 de Marzo > La Villa/Basílica > Martín Carrera,Estimación modelada
99,1,Observatorio,7,El Rosario,1 > 7,Tacubaya,1,10,32.83,3.0,3.0,3.0,41.83,Observatorio > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba > Refinería > Camarones > Aquiles Serdán > El Rosario,Estimación modelada
100,1,Observatorio,7,Aquiles Serdán,1 > 7,Tacubaya,1,9,29.45,3.0,3.0,3.0,38.45,Observatorio > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba > Refinería > Camarones > Aquiles Serdán,Estimación modelada
101,1,Observatorio,7,Camarones,1 > 7,Tacubaya,1,8,26.06,3.0,3.0,3.0,35.06,Observatorio > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba > Refinería > Camarones,Estimación modelada
102,1,Observatorio,7,Refinería,1 > 7,Tacubaya,1,7,22.68,3.0,3.0,3.0,31.68,Observatorio > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba > Refinería,Estimación modelada
103,1,Observatorio,7,Tacuba,1 > 7,Tacubaya,1,6,19.29,3.0,3.0,3.0,28.29,Observatorio > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba,Estimación modelada
104,1,Observatorio,7,San Joaquín,1 > 7,Tacubaya,1,5,15.91,3.0,3.0,3.0,24.91,Observatorio > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín,Estimación modelada
105,1,Observatorio,7,Polanco,1 > 7,Tacubaya,1,4,12.52,3.0,3.0,3.0,21.52,Observatorio > Tacubaya > Constituyentes > Auditorio > Polanco,Estimación modelada
106,1,Observatorio,7,Auditorio,1 > 7,Tacubaya,1,3,9.14,3.0,3.0,3.0,18.14,Observatorio > Tacubaya > Constituyentes > Auditorio,Estimación modelada
107,1,Observatorio,7,Constituyentes,1 > 7,Tacubaya,1,2,5.75,3.0,3.0,3.0,14.75,Observatorio > Tacubaya > Constituyentes,Estimación modelada
108,1,Observatorio,7,Tacubaya,1 > 7,Tacubaya,1,1,2.37,3.0,3.0,3.0,11.37,Observatorio > Tacubaya,Estimación modelada
109,1,Observatorio,7,San Pedro de los Pinos,1 > 7,Tacubaya,1,2,5.75,3.0,3.0,3.0,14.75,Observatorio > Tacubaya > San Pedro de los Pinos,Estimación modelada
110,1,Observatorio,7,San Antonio,1 > 7,Tacubaya,1,3,9.14,3.0,3.0,3.0,18.14,Observatorio > Tacubaya > San Pedro de los Pinos > San Antonio,Estimación modelada
111,1,Observatorio,7,Mixcoac,1 > 7,Tacubaya,1,4,12.52,3.0,3.0,3.0,21.52,Observatorio > Tacubaya > San Pedro de los Pinos > San Antonio > Mixcoac,Estimación modelada
112,1,Observatorio,7,Barranca del Muerto,1 > 7,Tacubaya,1,5,15.91,3.0,3.0,3.0,24.91,Observatorio > Tacubaya > San Pedro de los Pinos > San Antonio > Mixcoac > Barranca del Muerto,Estimación modelada
113,1,Observatorio,8,Garibaldi/Lagunilla,1 > 8,Salto del Agua,1,11,27.28,3.0,3.0,3.0,36.28,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > San Juan de Letrán > Bellas Artes > Garibaldi/Lagunilla,Estimación modelada
114,1,Observatorio,8,Bellas Artes,1 > 8,Salto del Agua,1,10,24.5,3.0,3.0,3.0,33.5,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > San Juan de Letrán > Bellas Artes,Estimación modelada
115,1,Observatorio,8,San Juan de Letrán,1 > 8,Salto del Agua,1,9,21.73,3.0,3.0,3.0,30.73,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > San Juan de Letrán,Estimación modelada
116,1,Observatorio,8,Salto del Agua,1 > 8,Salto del Agua,1,8,18.95,3.0,3.0,3.0,27.95,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua,Estimación modelada
117,1,Observatorio,8,Doctores,1 > 8,Salto del Agua,1,9,21.73,3.0,3.0,3.0,30.73,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Doctores,Estimación modelada
118,1,Observatorio,8,Obrera,1 > 8,Salto del Agua,1,10,24.5,3.0,3.0,3.0,33.5,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Doctores > Obrera,Estimación modelada
119,1,Observatorio,8,Chabacano,1 > 9 > 8,Tacubaya > Chabacano,2,6,18.73,6.0,6.0,3.0,33.73,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano,Estimación modelada
120,1,Observatorio,8,La Viga,1 > 9 > 8,Tacubaya > Chabacano,2,7,21.51,6.0,6.0,3.0,36.51,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > La Viga,Estimación modelada
121,1,Observatorio,8,Santa Anita,1 > 9 > 8,Tacubaya > Chabacano,2,8,24.29,6.0,6.0,3.0,39.29,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > La Viga > Santa Anita,Estimación modelada
122,1,Observatorio,8,Coyuya,1 > 9 > 8,Tacubaya > Chabacano,2,9,27.07,6.0,6.0,3.0,42.07,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > La Viga > Santa Anita > Coyuya,Estimación modelada
123,1,Observatorio,8,Iztacalco,1 > 9 > 8,Tacubaya > Chabacano,2,10,29.84,6.0,6.0,3.0,44.84,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > La Viga > Santa Anita > Coyuya > Iztacalco,Estimación modelada
124,1,Observatorio,8,Apatlaco,1 > 9 > 8,Tacubaya > Chabacano,2,11,32.62,6.0,6.0,3.0,47.62,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > La Viga > Santa Anita > Coyuya > Iztacalco > Apatlaco,Estimación modelada
125,1,Observatorio,8,Aculco,1 > 9 > 8,Tacubaya > Chabacano,2,12,35.4,6.0,6.0,3.0,50.4,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > La Viga > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco,Estimación modelada
126,1,Observatorio,8,Escuadrón 201,1 > 9 > 8,Tacubaya > Chabacano,2,13,38.18,6.0,6.0,3.0,53.18,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > La Viga > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201,Estimación modelada
127,1,Observatorio,8,Atlalilco,1 > 7 > 12 > 8,Tacubaya > Mixcoac > Atlalilco,3,12,30.21,9.0,9.0,3.0,51.21,Observatorio > Tacubaya > San Pedro de los Pinos > San Antonio > Mixcoac > Insurgentes Sur > Hospital 20 de Noviembre > Zapata > Parque de los Venados > Eje Central > Ermita > Mexicaltzingo > Atlalilco,Estimación modelada
128,1,Observatorio,8,Iztapalapa,1 > 7 > 12 > 8,Tacubaya > Mixcoac > Atlalilco,3,13,32.98,9.0,9.0,3.0,53.98,Observatorio > Tacubaya > San Pedro de los Pinos > San Antonio > Mixcoac > Insurgentes Sur > Hospital 20 de Noviembre > Zapata > Parque de los Venados > Eje Central > Ermita > Mexicaltzingo > Atlalilco > Iztapalapa,Estimación modelada
129,1,Observatorio,8,Cerro de la Estrella,1 > 7 > 12 > 8,Tacubaya > Mixcoac > Atlalilco,3,14,35.76,9.0,9.0,3.0,56.76,Observatorio > Tacubaya > San Pedro de los Pinos > San Antonio > Mixcoac > Insurgentes Sur > Hospital 20 de Noviembre > Zapata > Parque de los Venados > Eje Central > Ermita > Mexicaltzingo > Atlalilco > Iztapalapa > Cerro de la Estrella,Estimación modelada
130,1,Observatorio,8,UAM-I,1 > 7 > 12 > 8,Tacubaya > Mixcoac > Atlalilco,3,15,38.54,9.0,9.0,3.0,59.54,Observatorio > Tacubaya > San Pedro de los Pinos > San Antonio > Mixcoac > Insurgentes Sur > Hospital 20 de Noviembre > Zapata > Parque de los Venados > Eje Central > Ermita > Mexicaltzingo > Atlalilco > Iztapalapa > Cerro de la Estrella > UAM-I,Estimación modelada
131,1,Observatorio,8,Constitución de 1917,1 > 7 > 12 > 8,Tacubaya > Mixcoac > Atlalilco,3,16,41.32,9.0,9.0,3.0,62.32,Observatorio > Tacubaya > San Pedro de los Pinos > San Antonio > Mixcoac > Insurgentes Sur > Hospital 20 de Noviembre > Zapata > Parque de los Venados > Eje Central > Ermita > Mexicaltzingo > Atlalilco > Iztapalapa > Cerro de la Estrella > UAM-I > Constitución de 1917,Estimación modelada
132,1,Observatorio,9,Tacubaya,1 > 9,Tacubaya,1,1,2.37,3.0,3.0,3.0,11.37,Observatorio > Tacubaya,Estimación modelada
133,1,Observatorio,9,Patriotismo,1 > 9,Tacubaya,1,2,5.64,3.0,3.0,3.0,14.64,Observatorio > Tacubaya > Patriotismo,Estimación modelada
134,1,Observatorio,9,Chilpancingo,1 > 9,Tacubaya,1,3,8.91,3.0,3.0,3.0,17.91,Observatorio > Tacubaya > Patriotismo > Chilpancingo,Estimación modelada
135,1,Observatorio,9,Centro Médico,1 > 9,Tacubaya,1,4,12.19,3.0,3.0,3.0,21.19,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico,Estimación modelada
136,1,Observatorio,9,Lázaro Cárdenas,1 > 9,Tacubaya,1,5,15.46,3.0,3.0,3.0,24.46,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas,Estimación modelada
137,1,Observatorio,9,Chabacano,1 > 9,Tacubaya,1,6,18.73,3.0,3.0,3.0,27.73,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano,Estimación modelada
138,1,Observatorio,9,Jamaica,1 > 9,Tacubaya,1,7,22.0,3.0,3.0,3.0,31.0,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica,Estimación modelada
139,1,Observatorio,9,Mixiuhca,1 > 9,Tacubaya,1,8,25.28,3.0,3.0,3.0,34.28,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca,Estimación modelada
140,1,Observatorio,9,Velódromo,1 > 9,Tacubaya,1,9,28.55,3.0,3.0,3.0,37.55,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo,Estimación modelada
141,1,Observatorio,9,Ciudad Deportiva,1 > 9,Tacubaya,1,10,31.82,3.0,3.0,3.0,40.82,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva,Estimación modelada
142,1,Observatorio,9,Puebla,1 > 9,Tacubaya,1,11,35.1,3.0,3.0,3.0,44.1,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla,Estimación modelada
143,1,Observatorio,9,Pantitlán,1 > 9,Tacubaya,1,12,38.37,3.0,3.0,3.0,47.37,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán,Estimación modelada
144,1,Observatorio,A,Pantitlán,1 > 9 > A,Tacubaya > Pantitlán,2,12,38.37,6.0,6.0,3.0,53.37,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán,Estimación modelada
145,1,Observatorio,A,Agrícola Oriental,1 > 9 > A,Tacubaya > Pantitlán,2,13,41.7,6.0,6.0,3.0,56.7,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental,Estimación modelada
146,1,Observatorio,A,Canal de San Juan,1 > 9 > A,Tacubaya > Pantitlán,2,14,45.04,6.0,6.0,3.0,60.04,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan,Estimación modelada
147,1,Observatorio,A,Tepalcates,1 > 9 > A,Tacubaya > Pantitlán,2,15,48.37,6.0,6.0,3.0,63.37,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates,Estimación modelada
148,1,Observatorio,A,Guelatao,1 > 9 > A,Tacubaya > Pantitlán,2,16,51.7,6.0,6.0,3.0,66.7,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates > Guelatao,Estimación modelada
149,1,Observatorio,A,Peñón Viejo,1 > 9 > A,Tacubaya > Pantitlán,2,17,55.04,6.0,6.0,3.0,70.04,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates > Guelatao > Peñón Viejo,Estimación modelada
150,1,Observatorio,A,Acatitla,1 > 9 > A,Tacubaya > Pantitlán,2,18,58.37,6.0,6.0,3.0,73.37,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates > Guelatao > Peñón Viejo > Acatitla,Estimación modelada
151,1,Observatorio,A,Santa Marta,1 > 9 > A,Tacubaya > Pantitlán,2,19,61.7,6.0,6.0,3.0,76.7,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates > Guelatao > Peñón Viejo > Acatitla > Santa Marta,Estimación modelada
152,1,Observatorio,A,Los Reyes,1 > 9 > A,Tacubaya > Pantitlán,2,20,65.04,6.0,6.0,3.0,80.04,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates > Guelatao > Peñón Viejo > Acatitla > Santa Marta > Los Reyes,Estimación modelada
153,1,Observatorio,A,La Paz,1 > 9 > A,Tacubaya > Pantitlán,2,21,68.37,6.0,6.0,3.0,83.37,Observatorio > Tacubaya > Patriotismo > Chilpancingo > Centro Médico > Lázaro Cárdenas > Chabacano > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates > Guelatao > Peñón Viejo > Acatitla > Santa Marta > Los Reyes > La Paz,Estimación modelada
154,1,Observatorio,B,Ciudad Azteca,1 > B,San Lázaro,1,27,59.49,3.0,3.0,3.0,68.49,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora > Río de los Remedios > Múzquiz > Ecatepec > Olímpica > Plaza Aragón > Ciudad Azteca,Estimación modelada
155,1,Observatorio,B,Plaza Aragón,1 > B,San Lázaro,1,26,57.44,3.0,3.0,3.0,66.44,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora > Río de los Remedios > Múzquiz > Ecatepec > Olímpica > Plaza Aragón,Estimación modelada
156,1,Observatorio,B,Olímpica,1 > B,San Lázaro,1,25,55.39,3.0,3.0,3.0,64.39,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora > Río de los Remedios > Múzquiz > Ecatepec > Olímpica,Estimación modelada
157,1,Observatorio,B,Ecatepec,1 > B,San Lázaro,1,24,53.34,3.0,3.0,3.0,62.34,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora > Río de los Remedios > Múzquiz > Ecatepec,Estimación modelada
158,1,Observatorio,B,Múzquiz,1 > B,San Lázaro,1,23,51.29,3.0,3.0,3.0,60.29,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora > Río de los Remedios > Múzquiz,Estimación modelada
159,1,Observatorio,B,Río de los Remedios,1 > B,San Lázaro,1,22,49.24,3.0,3.0,3.0,58.24,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora > Río de los Remedios,Estimación modelada
160,1,Observatorio,B,Impulsora,1 > B,San Lázaro,1,21,47.19,3.0,3.0,3.0,56.19,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora,Estimación modelada
161,1,Observatorio,B,Nezahualcóyotl,1 > B,San Lázaro,1,20,45.14,3.0,3.0,3.0,54.14,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl,Estimación modelada
162,1,Observatorio,B,Villa de Aragón,1 > B,San Lázaro,1,19,43.09,3.0,3.0,3.0,52.09,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón,Estimación modelada
163,1,Observatorio,B,Bosque de Aragón,1 > B,San Lázaro,1,18,41.04,3.0,3.0,3.0,50.04,Observatorio > Tacubaya > Juanacatlán > Chapultepec > Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón,Estimación modelada
